tarih;saat;yukleme_adedi;yukleme_yapilan_kart_adedi
2020-10-14;3;1;1
2020-10-14;6;115;114
2020-10-14;7;1228;1218
2020-10-14;8;1479;1464
2020-10-14;9;1039;1030
2020-10-14;10;1097;1086
2020-10-14;11;1235;1221
2020-10-14;12;1436;1421
2020-10-14;13;1459;1435
2020-10-14;14;1410;1395
2020-10-14;15;1342;1324
2020-10-14;16;1416;1393
2020-10-14;17;1490;1470
2020-10-14;18;1841;1817
2020-10-14;19;1502;1483
2020-10-14;20;963;950
2020-10-14;21;632;618
2020-10-14;22;420;414
2020-10-14;23;184;182
2020-10-15;0;37;37
2020-10-15;1;2;2
2020-10-15;5;3;3
2020-10-15;6;113;112
2020-10-15;7;1307;1295
2020-10-15;8;1569;1557
2020-10-15;9;1158;1148
2020-10-15;10;1056;1044
2020-10-15;11;1246;1231
2020-10-15;12;1422;1400
2020-10-15;13;1511;1492
2020-10-15;14;1551;1542
2020-10-15;15;1498;1475
2020-10-15;16;1405;1381
2020-10-15;17;1497;1478
2020-10-15;18;1814;1792
2020-10-15;19;1465;1445
2020-10-15;20;941;931
2020-10-15;21;574;563
2020-10-15;22;454;450
2020-10-15;23;173;171
2020-10-16;0;19;19
2020-10-16;1;1;1
2020-10-16;2;1;1
2020-10-16;5;5;5
2020-10-16;6;96;94
2020-10-16;7;1226;1215
2020-10-16;8;1448;1443
2020-10-16;9;1051;1034
2020-10-16;10;1024;1009
2020-10-16;11;1246;1228
2020-10-16;12;1102;1094
2020-10-16;13;1576;1560
2020-10-16;14;1569;1544
2020-10-16;15;1501;1479
2020-10-16;16;1521;1490
2020-10-16;17;1432;1422
2020-10-16;18;1711;1697
2020-10-16;19;1432;1417
2020-10-16;20;937;929
2020-10-16;21;573;568
2020-10-16;22;435;429
2020-10-16;23;174;172
2020-10-17;0;29;29
2020-10-17;1;4;4
2020-10-17;3;2;2
2020-10-17;6;64;62
2020-10-17;7;895;887
2020-10-17;8;1134;1126
2020-10-17;9;893;881
2020-10-17;10;986;973
2020-10-17;11;1267;1251
2020-10-17;12;1627;1606
2020-10-17;13;1747;1734
2020-10-17;14;1586;1565
2020-10-17;15;1556;1535
2020-10-17;16;1502;1488
2020-10-17;17;1666;1651
2020-10-17;18;1849;1826
2020-10-17;19;1315;1302
2020-10-17;20;795;780
2020-10-17;21;581;573
2020-10-17;22;472;466
2020-10-17;23;186;185
2020-10-18;0;38;38
2020-10-18;1;2;2
2020-10-18;5;1;1
2020-10-18;6;14;13
2020-10-18;7;192;190
2020-10-18;8;420;418
2020-10-18;9;560;556
2020-10-18;10;663;649
2020-10-18;11;917;906
2020-10-18;12;1437;1421
2020-10-18;13;1430;1412
2020-10-18;14;1518;1500
2020-10-18;15;1373;1350
2020-10-18;16;1405;1379
2020-10-18;17;1375;1358
2020-10-18;18;1485;1460
2020-10-18;19;1084;1069
2020-10-18;20;780;768
2020-10-18;21;572;564
2020-10-18;22;395;394
2020-10-18;23;173;169
2020-10-19;0;48;47
2020-10-19;1;7;7
2020-10-19;2;1;1
2020-10-19;3;1;1
2020-10-19;5;1;1
2020-10-19;6;150;149
2020-10-19;7;1911;1894
2020-10-19;8;1966;1949
2020-10-19;9;1237;1219
2020-10-19;10;1135;1123
2020-10-19;11;1404;1385
2020-10-19;12;1663;1638
2020-10-19;13;1575;1555
2020-10-19;14;1546;1524
2020-10-19;15;1578;1554
2020-10-19;16;1480;1462
2020-10-19;17;1523;1498
2020-10-19;18;1868;1845
2020-10-19;19;1487;1475
2020-10-19;20;871;865
2020-10-19;21;574;566
2020-10-19;22;416;406
2020-10-19;23;159;156
2020-10-20;0;30;30
2020-10-20;1;3;3
2020-10-20;2;2;2
2020-10-20;3;1;1
2020-10-20;5;1;1
2020-10-20;6;110;110
2020-10-20;7;1313;1296
2020-10-20;8;1646;1629
2020-10-20;9;907;901
2020-10-20;10;1085;1064
2020-10-20;11;1242;1228
2020-10-20;12;1489;1477
2020-10-20;13;1616;1608
2020-10-20;14;1539;1525
2020-10-20;15;1568;1555
2020-10-20;16;1569;1556
2020-10-20;17;1510;1485
2020-10-20;18;1798;1778
2020-10-20;19;1317;1304
2020-10-20;20;823;812
2020-10-20;21;521;514
2020-10-20;22;392;387
2020-10-20;23;190;189
2020-10-21;0;40;40
2020-10-21;1;2;2
2020-10-21;2;2;2
2020-10-21;5;3;3
2020-10-21;6;102;101
2020-10-21;7;1248;1234
2020-10-21;8;1462;1441
2020-10-21;9;1026;1017
2020-10-21;10;1044;1038
2020-10-21;11;1282;1268
2020-10-21;12;1569;1550
2020-10-21;13;1508;1492
2020-10-21;14;1457;1441
2020-10-21;15;1512;1491
2020-10-21;16;1532;1504
2020-10-21;17;1454;1437
2020-10-21;18;1797;1765
2020-10-21;19;1328;1311
2020-10-21;20;903;888
2020-10-21;21;548;541
2020-10-21;22;370;365
2020-10-21;23;131;130
2020-10-22;0;29;29
2020-10-22;1;4;4
2020-10-22;2;1;1
2020-10-22;5;2;2
2020-10-22;6;79;78
2020-10-22;7;1307;1293
2020-10-22;8;1622;1615
2020-10-22;9;1056;1047
2020-10-22;10;970;952
2020-10-22;11;1212;1199
2020-10-22;12;1509;1489
2020-10-22;13;1600;1583
2020-10-22;14;1555;1537
2020-10-22;15;1429;1406
2020-10-22;16;1404;1390
2020-10-22;17;1448;1439
2020-10-22;18;1771;1760
2020-10-22;19;1454;1431
2020-10-22;20;898;888
2020-10-22;21;601;594
2020-10-22;22;420;419
2020-10-22;23;182;181
2020-10-23;0;39;38
2020-10-23;1;3;3
2020-10-23;2;1;1
2020-10-23;3;3;3
2020-10-23;6;85;85
2020-10-23;7;1168;1157
2020-10-23;8;1396;1383
2020-10-23;9;1069;1063
2020-10-23;10;989;976
2020-10-23;11;1205;1190
2020-10-23;12;1105;1087
2020-10-23;13;1764;1745
2020-10-23;14;1654;1639
2020-10-23;15;1521;1501
2020-10-23;16;1547;1525
2020-10-23;17;1553;1530
2020-10-23;18;1695;1680
2020-10-23;19;1450;1431
2020-10-23;20;908;899
2020-10-23;21;584;572
2020-10-23;22;448;445
2020-10-23;23;182;180
2020-10-24;0;32;31
2020-10-24;1;5;5
2020-10-24;2;3;3
2020-10-24;5;3;3
2020-10-24;6;46;45
2020-10-24;7;886;877
2020-10-24;8;1105;1100
2020-10-24;9;929;919
2020-10-24;10;967;951
2020-10-24;11;1295;1280
2020-10-24;12;1672;1657
2020-10-24;13;1683;1670
2020-10-24;14;1785;1757
2020-10-24;15;1607;1587
2020-10-24;16;1614;1598
2020-10-24;17;1732;1711
2020-10-24;18;1860;1835
2020-10-24;19;1289;1275
2020-10-24;20;863;848
2020-10-24;21;627;621
2020-10-24;22;438;432
2020-10-24;23;201;199
2020-10-25;0;24;24
2020-10-25;1;5;5
2020-10-25;3;2;1
2020-10-25;6;9;9
2020-10-25;7;271;270
2020-10-25;8;741;734
2020-10-25;9;676;671
2020-10-25;10;618;611
2020-10-25;11;985;976
2020-10-25;12;1534;1511
2020-10-25;13;1727;1701
2020-10-25;14;1515;1495
2020-10-25;15;1455;1436
2020-10-25;16;1478;1454
2020-10-25;17;1506;1491
2020-10-25;18;1561;1540
2020-10-25;19;1032;1015
2020-10-25;20;766;759
2020-10-25;21;613;609
2020-10-25;22;433;431
2020-10-25;23;176;175
2020-10-26;0;32;32
2020-10-26;2;3;2
2020-10-26;3;1;1
2020-10-26;5;2;2
2020-10-26;6;124;124
2020-10-26;7;1917;1895
2020-10-26;8;1985;1966
2020-10-26;9;1283;1272
2020-10-26;10;1189;1175
2020-10-26;11;1438;1427
2020-10-26;12;1653;1638
2020-10-26;13;1781;1757
2020-10-26;14;1808;1787
2020-10-26;15;1698;1676
2020-10-26;16;1596;1572
2020-10-26;17;1590;1567
2020-10-26;18;1945;1922
2020-10-26;19;1625;1607
2020-10-26;20;890;878
2020-10-26;21;603;592
2020-10-26;22;429;423
2020-10-26;23;184;184
2020-10-27;0;33;33
2020-10-27;1;4;4
2020-10-27;2;2;2
2020-10-27;4;1;1
2020-10-27;5;1;1
2020-10-27;6;91;90
2020-10-27;7;1247;1233
2020-10-27;8;1644;1632
2020-10-27;9;1190;1178
2020-10-27;10;1261;1252
2020-10-27;11;1302;1293
2020-10-27;12;1524;1505
2020-10-27;13;1625;1600
2020-10-27;14;1539;1523
2020-10-27;15;1481;1464
2020-10-27;16;1487;1471
2020-10-27;17;1515;1490
2020-10-27;18;1788;1772
2020-10-27;19;1372;1355
2020-10-27;20;852;840
2020-10-27;21;524;518
2020-10-27;22;388;382
2020-10-27;23;161;158
2020-10-28;0;29;29
2020-10-28;1;2;2
2020-10-28;2;3;3
2020-10-28;3;1;1
2020-10-28;5;1;1
2020-10-28;6;71;71
2020-10-28;7;1191;1178
2020-10-28;8;1451;1438
2020-10-28;9;1077;1072
2020-10-28;10;1014;1005
2020-10-28;11;1231;1218
2020-10-28;12;1589;1570
2020-10-28;13;1658;1639
2020-10-28;14;1441;1426
2020-10-28;15;1371;1349
2020-10-28;16;1315;1292
2020-10-28;17;1275;1263
2020-10-28;18;1656;1639
2020-10-28;19;1270;1255
2020-10-28;20;816;804
2020-10-28;21;508;504
2020-10-28;22;374;369
2020-10-28;23;151;150
2020-10-29;0;25;24
2020-10-29;1;3;3
2020-10-29;3;1;1
2020-10-29;5;4;4
2020-10-29;6;61;60
2020-10-29;7;879;864
2020-10-29;8;861;855
2020-10-29;9;748;740
2020-10-29;10;857;840
2020-10-29;11;1146;1132
2020-10-29;12;1328;1318
2020-10-29;13;1292;1275
2020-10-29;14;1139;1132
2020-10-29;15;1140;1120
2020-10-29;16;1191;1175
2020-10-29;17;1341;1324
2020-10-29;18;1568;1557
2020-10-29;19;1191;1175
2020-10-29;20;717;706
2020-10-29;21;523;522
2020-10-29;22;424;415
2020-10-29;23;185;185
2020-10-30;0;38;37
2020-10-30;1;3;3
2020-10-30;2;1;1
2020-10-30;3;1;1
2020-10-30;5;1;1
2020-10-30;6;76;75
2020-10-30;7;1312;1302
2020-10-30;8;1524;1507
2020-10-30;9;1103;1097
2020-10-30;10;1121;1115
2020-10-30;11;1252;1236
2020-10-30;12;1141;1126
2020-10-30;13;1799;1781
2020-10-30;14;1710;1692
2020-10-30;15;1687;1668
2020-10-30;16;1510;1492
2020-10-30;17;1547;1535
2020-10-30;18;1717;1695
2020-10-30;19;1323;1314
2020-10-30;20;870;859
2020-10-30;21;575;571
2020-10-30;22;420;411
2020-10-30;23;164;164
2020-10-31;0;25;24
2020-10-31;1;7;7
2020-10-31;2;1;1
2020-10-31;5;1;1
2020-10-31;6;54;53
2020-10-31;7;855;850
2020-10-31;8;1043;1030
2020-10-31;9;856;849
2020-10-31;10;854;844
2020-10-31;11;1153;1138
2020-10-31;12;1426;1415
2020-10-31;13;1670;1648
2020-10-31;14;1594;1577
2020-10-31;15;1464;1446
2020-10-31;16;1489;1472
2020-10-31;17;1607;1589
2020-10-31;18;1612;1599
2020-10-31;19;1114;1104
2020-10-31;20;664;657
2020-10-31;21;436;424
2020-10-31;22;392;388
2020-10-31;23;165;162
2020-11-01;0;33;33
2020-11-01;1;3;3
2020-11-01;2;1;1
2020-11-01;3;1;1
2020-11-01;6;8;8
2020-11-01;7;172;169
2020-11-01;8;422;417
2020-11-01;9;489;483
2020-11-01;10;611;606
2020-11-01;11;969;952
2020-11-01;12;1371;1340
2020-11-01;13;1496;1466
2020-11-01;14;1649;1628
2020-11-01;15;1530;1502
2020-11-01;16;1443;1429
2020-11-01;17;1636;1621
2020-11-01;18;1421;1408
2020-11-01;19;1014;990
2020-11-01;20;808;797
2020-11-01;21;605;590
2020-11-01;22;444;440
2020-11-01;23;144;141
2020-11-02;0;46;46
2020-11-02;1;3;3
2020-11-02;2;1;1
2020-11-02;5;4;4
2020-11-02;6;156;155
2020-11-02;7;2204;2185
2020-11-02;8;2365;2342
2020-11-02;9;1361;1351
2020-11-02;10;1181;1163
2020-11-02;11;1534;1506
2020-11-02;12;1784;1762
2020-11-02;13;1919;1899
2020-11-02;14;1914;1885
2020-11-02;15;1790;1756
2020-11-02;16;1743;1727
2020-11-02;17;1791;1775
2020-11-02;18;2113;2095
2020-11-02;19;1715;1699
2020-11-02;20;1037;1020
2020-11-02;21;581;572
2020-11-02;22;460;459
2020-11-02;23;147;146
2020-11-03;0;30;30
2020-11-03;1;11;11
2020-11-03;5;4;4
2020-11-03;6;91;91
2020-11-03;7;1502;1488
2020-11-03;8;1829;1813
2020-11-03;9;1146;1139
2020-11-03;10;1058;1045
2020-11-03;11;1353;1340
2020-11-03;12;1656;1635
2020-11-03;13;1763;1741
2020-11-03;14;1776;1749
2020-11-03;15;1631;1614
2020-11-03;16;1702;1686
2020-11-03;17;1740;1718
2020-11-03;18;1742;1725
2020-11-03;19;1471;1457
2020-11-03;20;925;917
2020-11-03;21;550;544
2020-11-03;22;396;395
2020-11-03;23;154;154
2020-11-04;0;30;30
2020-11-04;1;4;4
2020-11-04;3;2;2
2020-11-04;4;1;1
2020-11-04;5;4;4
2020-11-04;6;87;86
2020-11-04;7;1197;1181
2020-11-04;8;1552;1539
2020-11-04;9;872;859
2020-11-04;10;932;925
2020-11-04;11;1140;1131
2020-11-04;12;1402;1384
2020-11-04;13;1508;1489
2020-11-04;14;1401;1388
2020-11-04;15;1470;1458
2020-11-04;16;1577;1561
2020-11-04;17;1580;1566
2020-11-04;18;1732;1711
2020-11-04;19;1496;1476
2020-11-04;20;920;914
2020-11-04;21;642;631
2020-11-04;22;410;400
2020-11-04;23;114;114
2020-11-05;0;28;28
2020-11-05;1;11;11
2020-11-05;2;1;1
2020-11-05;6;91;90
2020-11-05;7;1518;1501
2020-11-05;8;1922;1908
2020-11-05;9;1217;1201
2020-11-05;10;1024;1013
2020-11-05;11;1255;1235
2020-11-05;12;1519;1502
2020-11-05;13;1746;1727
2020-11-05;14;1553;1528
2020-11-05;15;1545;1523
2020-11-05;16;1608;1583
2020-11-05;17;1533;1509
2020-11-05;18;1788;1739
2020-11-05;19;1429;1411
2020-11-05;20;969;950
2020-11-05;21;632;621
2020-11-05;22;517;500
2020-11-05;23;154;138
2020-11-06;0;37;27
2020-11-06;1;4;3
2020-11-06;2;1;1
2020-11-06;4;2;1
2020-11-06;5;1;1
2020-11-06;6;91;84
2020-11-06;7;1443;1408
2020-11-06;8;1722;1683
2020-11-06;9;1216;1195
2020-11-06;10;1112;1089
2020-11-06;11;1206;1182
2020-11-06;12;1302;1267
2020-11-06;13;1922;1888
2020-11-06;14;1768;1736
2020-11-06;15;1680;1657
2020-11-06;16;1601;1580
2020-11-06;17;1557;1534
2020-11-06;18;1701;1688
2020-11-06;19;1367;1353
2020-11-06;20;905;887
2020-11-06;21;587;580
2020-11-06;22;507;500
2020-11-06;23;124;123
2020-11-07;0;28;28
2020-11-07;1;5;5
2020-11-07;6;47;46
2020-11-07;7;825;820
2020-11-07;8;1121;1110
2020-11-07;9;945;933
2020-11-07;10;956;947
2020-11-07;11;1284;1272
2020-11-07;12;1788;1773
2020-11-07;13;1973;1948
2020-11-07;14;1858;1822
2020-11-07;15;1735;1706
2020-11-07;16;1820;1789
2020-11-07;17;1874;1849
2020-11-07;18;1804;1782
2020-11-07;19;1181;1166
2020-11-07;20;755;743
2020-11-07;21;582;575
2020-11-07;22;442;431
2020-11-07;23;108;106
2020-11-08;0;15;15
2020-11-08;1;6;6
2020-11-08;2;1;1
2020-11-08;3;1;1
2020-11-08;6;6;6
2020-11-08;7;157;157
2020-11-08;8;423;420
2020-11-08;9;597;591
2020-11-08;10;632;624
2020-11-08;11;971;960
2020-11-08;12;1516;1495
2020-11-08;13;1686;1671
2020-11-08;14;1847;1821
2020-11-08;15;1800;1773
2020-11-08;16;1668;1647
2020-11-08;17;1910;1880
2020-11-08;18;1606;1580
2020-11-08;19;1127;1116
2020-11-08;20;792;787
2020-11-08;21;655;647
2020-11-08;22;496;492
2020-11-08;23;126;125
2020-11-09;0;32;32
2020-11-09;1;10;10
2020-11-09;2;1;1
2020-11-09;3;1;1
2020-11-09;4;3;3
2020-11-09;5;3;3
2020-11-09;6;122;121
2020-11-09;7;2152;2137
2020-11-09;8;2372;2354
2020-11-09;9;1605;1593
2020-11-09;10;1489;1475
2020-11-09;11;1819;1798
2020-11-09;12;2288;2258
2020-11-09;13;2125;2105
2020-11-09;14;2046;2025
2020-11-09;15;1962;1929
2020-11-09;16;1925;1903
2020-11-09;17;1741;1725
2020-11-09;18;2006;1976
2020-11-09;19;1676;1651
2020-11-09;20;957;939
2020-11-09;21;660;652
2020-11-09;22;539;535
2020-11-09;23;152;151
2020-11-10;0;25;25
2020-11-10;1;3;3
2020-11-10;2;3;3
2020-11-10;4;2;2
2020-11-10;5;2;2
2020-11-10;6;82;82
2020-11-10;7;1491;1474
2020-11-10;8;1856;1837
2020-11-10;9;1337;1327
2020-11-10;10;1259;1239
2020-11-10;11;1502;1486
2020-11-10;12;1863;1844
2020-11-10;13;1974;1958
2020-11-10;14;1827;1801
2020-11-10;15;1846;1821
2020-11-10;16;1757;1732
2020-11-10;17;1803;1786
2020-11-10;18;1880;1847
2020-11-10;19;1443;1429
2020-11-10;20;942;925
2020-11-10;21;631;625
2020-11-10;22;465;458
2020-11-10;23;99;99
2020-11-11;0;22;22
2020-11-11;1;5;5
2020-11-11;2;2;2
2020-11-11;5;1;1
2020-11-11;6;57;57
2020-11-11;7;1241;1228
2020-11-11;8;1742;1727
2020-11-11;9;1394;1382
2020-11-11;10;1253;1237
2020-11-11;11;1496;1480
2020-11-11;12;1807;1792
2020-11-11;13;1949;1927
2020-11-11;14;1655;1634
2020-11-11;15;1731;1710
2020-11-11;16;1773;1750
2020-11-11;17;1714;1694
2020-11-11;18;1794;1781
2020-11-11;19;1459;1440
2020-11-11;20;925;919
2020-11-11;21;648;644
2020-11-11;22;501;491
2020-11-11;23;121;121
2020-11-12;0;26;26
2020-11-12;1;7;7
2020-11-12;2;2;2
2020-11-12;6;80;80
2020-11-12;7;1507;1494
2020-11-12;8;1817;1807
2020-11-12;9;1323;1310
2020-11-12;10;1238;1227
2020-11-12;11;1627;1604
2020-11-12;12;1755;1736
2020-11-12;13;1733;1716
2020-11-12;14;1706;1687
2020-11-12;15;1765;1746
2020-11-12;16;1626;1604
2020-11-12;17;1588;1578
2020-11-12;18;1741;1727
2020-11-12;19;1354;1335
2020-11-12;20;963;953
2020-11-12;21;570;561
2020-11-12;22;465;456
2020-11-12;23;113;111
2020-11-13;0;26;24
2020-11-13;1;4;4
2020-11-13;2;2;2
2020-11-13;5;1;1
2020-11-13;6;81;79
2020-11-13;7;1381;1375
2020-11-13;8;1820;1801
2020-11-13;9;1289;1277
2020-11-13;10;1107;1100
2020-11-13;11;1402;1382
2020-11-13;12;1264;1251
2020-11-13;13;1799;1785
2020-11-13;14;1755;1732
2020-11-13;15;1759;1732
2020-11-13;16;1726;1701
2020-11-13;17;1675;1651
2020-11-13;18;1705;1687
2020-11-13;19;1306;1293
2020-11-13;20;771;764
2020-11-13;21;555;546
2020-11-13;22;455;451
2020-11-13;23;109;107
2020-11-14;0;15;14
2020-11-14;1;75;75
2020-11-14;2;1;1
2020-11-14;6;47;47
2020-11-14;7;788;782
2020-11-14;8;1152;1142
2020-11-14;9;867;859
2020-11-14;10;921;911
2020-11-14;11;1208;1201
2020-11-14;12;1595;1573
2020-11-14;13;1601;1582
2020-11-14;14;1669;1641
2020-11-14;15;1658;1637
2020-11-14;16;1563;1542
2020-11-14;17;1633;1614
2020-11-14;18;1690;1665
2020-11-14;19;1134;1116
2020-11-14;20;736;730
2020-11-14;21;516;508
2020-11-14;22;436;430
2020-11-14;23;113;112
2020-11-15;0;48;47
2020-11-15;1;6;6
2020-11-15;5;1;1
2020-11-15;6;5;5
2020-11-15;7;161;161
2020-11-15;8;428;425
2020-11-15;9;484;479
2020-11-15;10;573;573
2020-11-15;11;860;850
2020-11-15;12;1395;1375
2020-11-15;13;1489;1469
2020-11-15;14;1585;1551
2020-11-15;15;1479;1459
2020-11-15;16;1579;1557
2020-11-15;17;1494;1470
2020-11-15;18;1293;1268
2020-11-15;19;938;928
2020-11-15;20;656;639
2020-11-15;21;598;594
2020-11-15;22;430;422
2020-11-15;23;118;118
2020-11-16;0;35;33
2020-11-16;1;7;7
2020-11-16;2;1;1
2020-11-16;3;2;2
2020-11-16;6;104;103
2020-11-16;7;1648;1620
2020-11-16;8;1767;1744
2020-11-16;9;1366;1351
2020-11-16;10;1152;1142
2020-11-16;11;1390;1376
2020-11-16;12;1780;1759
2020-11-16;13;1781;1761
2020-11-16;14;1640;1619
2020-11-16;15;1668;1647
2020-11-16;16;1569;1547
2020-11-16;17;1729;1715
2020-11-16;18;1883;1869
2020-11-16;19;1420;1406
2020-11-16;20;826;816
2020-11-16;21;558;552
2020-11-16;22;439;436
2020-11-16;23;99;98
2020-11-17;0;35;35
2020-11-17;1;5;5
2020-11-17;2;2;2
2020-11-17;5;3;3
2020-11-17;6;78;76
2020-11-17;7;951;941
2020-11-17;8;1291;1279
2020-11-17;9;1155;1139
2020-11-17;10;1146;1132
2020-11-17;11;1402;1385
2020-11-17;12;1668;1642
2020-11-17;13;1688;1661
2020-11-17;14;1599;1586
2020-11-17;15;1536;1513
2020-11-17;16;1510;1492
2020-11-17;17;1581;1566
2020-11-17;18;1751;1734
2020-11-17;19;1267;1255
2020-11-17;20;773;764
2020-11-17;21;538;534
2020-11-17;22;376;373
2020-11-17;23;105;105
2020-11-18;0;22;22
2020-11-18;1;2;2
2020-11-18;2;1;1
2020-11-18;6;63;63
2020-11-18;7;879;870
2020-11-18;8;1075;1068
2020-11-18;9;1042;1028
2020-11-18;10;1084;1071
2020-11-18;11;1233;1219
2020-11-18;12;1466;1445
2020-11-18;13;1490;1475
2020-11-18;14;1468;1453
2020-11-18;15;1320;1296
2020-11-18;16;1411;1393
2020-11-18;17;1492;1477
2020-11-18;18;1632;1611
2020-11-18;19;1189;1173
2020-11-18;20;676;665
2020-11-18;21;516;507
2020-11-18;22;358;356
2020-11-18;23;84;81
2020-11-19;0;33;32
2020-11-19;1;4;4
2020-11-19;2;2;2
2020-11-19;6;69;68
2020-11-19;7;879;872
2020-11-19;8;1076;1067
2020-11-19;9;994;981
2020-11-19;10;1019;1007
2020-11-19;11;1288;1269
2020-11-19;12;1458;1443
2020-11-19;13;1522;1505
2020-11-19;14;1310;1295
2020-11-19;15;1288;1273
2020-11-19;16;1343;1324
2020-11-19;17;1317;1303
2020-11-19;18;1610;1592
2020-11-19;19;1140;1134
2020-11-19;20;662;655
2020-11-19;21;488;476
2020-11-19;22;406;396
2020-11-19;23;100;100
2020-11-20;0;26;26
2020-11-20;1;5;5
2020-11-20;2;1;1
2020-11-20;3;1;1
2020-11-20;4;1;1
2020-11-20;5;1;1
2020-11-20;6;58;58
2020-11-20;7;912;906
2020-11-20;8;1067;1052
2020-11-20;9;976;962
2020-11-20;10;922;907
2020-11-20;11;1075;1066
2020-11-20;12;1100;1087
2020-11-20;13;1525;1506
2020-11-20;14;1491;1469
2020-11-20;15;1335;1327
2020-11-20;16;1275;1262
2020-11-20;17;1371;1352
2020-11-20;18;1632;1614
2020-11-20;19;1172;1160
2020-11-20;20;533;525
2020-11-20;21;241;237
2020-11-20;22;139;134
2020-11-20;23;42;41
2020-11-21;0;14;14
2020-11-21;1;2;2
2020-11-21;2;1;1
2020-11-21;3;1;1
2020-11-21;6;27;27
2020-11-21;7;386;382
2020-11-21;8;412;408
2020-11-21;9;341;334
2020-11-21;10;740;733
2020-11-21;11;753;749
2020-11-21;12;888;873
2020-11-21;13;1237;1221
2020-11-21;14;1208;1191
2020-11-21;15;1175;1164
2020-11-21;16;1129;1109
2020-11-21;17;1203;1185
2020-11-21;18;1296;1279
2020-11-21;19;753;743
2020-11-21;20;68;67
2020-11-21;21;26;26
2020-11-21;22;25;25
2020-11-21;23;7;6
2020-11-22;0;16;16
2020-11-22;1;4;4
2020-11-22;2;1;1
2020-11-22;3;1;1
2020-11-22;6;3;3
2020-11-22;7;49;49
2020-11-22;8;171;169
2020-11-22;9;122;121
2020-11-22;10;550;546
2020-11-22;11;570;566
2020-11-22;12;1084;1073
2020-11-22;13;1294;1277
2020-11-22;14;1202;1182
2020-11-22;15;1138;1128
2020-11-22;16;1064;1053
2020-11-22;17;1047;1033
2020-11-22;18;887;883
2020-11-22;19;619;609
2020-11-22;20;71;71
2020-11-22;21;28;28
2020-11-22;22;32;31
2020-11-22;23;14;14
2020-11-23;0;63;63
2020-11-23;1;4;4
2020-11-23;2;1;1
2020-11-23;3;1;1
2020-11-23;5;1;1
2020-11-23;6;103;103
2020-11-23;7;1302;1289
2020-11-23;8;1169;1156
2020-11-23;9;933;920
2020-11-23;10;980;973
2020-11-23;11;1045;1033
2020-11-23;12;1358;1339
2020-11-23;13;1743;1723
2020-11-23;14;1503;1489
2020-11-23;15;1517;1494
2020-11-23;16;1359;1329
2020-11-23;17;1304;1288
2020-11-23;18;1712;1690
2020-11-23;19;1460;1438
2020-11-23;20;764;749
2020-11-23;21;394;387
2020-11-23;22;258;253
2020-11-23;23;80;77
2020-11-24;0;15;14
2020-11-24;1;2;2
2020-11-24;2;3;3
2020-11-24;5;4;4
2020-11-24;6;79;79
2020-11-24;7;923;913
2020-11-24;8;1082;1064
2020-11-24;9;981;972
2020-11-24;10;951;946
2020-11-24;11;1108;1099
2020-11-24;12;1324;1304
2020-11-24;13;1556;1539
2020-11-24;14;1500;1476
2020-11-24;15;1344;1333
2020-11-24;16;1255;1232
2020-11-24;17;1341;1316
2020-11-24;18;1550;1532
2020-11-24;19;1314;1299
2020-11-24;20;716;706
2020-11-24;21;378;371
2020-11-24;22;193;188
2020-11-24;23;69;68
2020-11-25;0;18;18
2020-11-25;1;2;2
2020-11-25;3;1;1
2020-11-25;6;51;51
2020-11-25;7;793;784
2020-11-25;8;966;956
2020-11-25;9;816;812
2020-11-25;10;865;857
2020-11-25;11;1142;1127
2020-11-25;12;1263;1244
2020-11-25;13;1477;1458
2020-11-25;14;1308;1288
2020-11-25;15;1285;1274
2020-11-25;16;1049;1034
2020-11-25;17;1045;1036
2020-11-25;18;1498;1486
2020-11-25;19;1114;1106
2020-11-25;20;547;539
2020-11-25;21;290;288
2020-11-25;22;185;181
2020-11-25;23;55;54
2020-11-26;0;12;12
2020-11-26;1;2;2
2020-11-26;2;1;1
2020-11-26;6;52;52
2020-11-26;7;687;681
2020-11-26;8;895;884
2020-11-26;9;826;823
2020-11-26;10;871;861
2020-11-26;11;1003;987
2020-11-26;12;1196;1181
2020-11-26;13;1376;1362
2020-11-26;14;1245;1229
2020-11-26;15;1146;1132
2020-11-26;16;954;940
2020-11-26;17;1130;1106
2020-11-26;18;1370;1343
2020-11-26;19;1109;1095
2020-11-26;20;563;559
2020-11-26;21;341;337
2020-11-26;22;170;167
2020-11-26;23;60;60
2020-11-27;0;12;12
2020-11-27;1;2;2
2020-11-27;2;4;4
2020-11-27;3;2;2
2020-11-27;6;44;44
2020-11-27;7;730;723
2020-11-27;8;936;922
2020-11-27;9;805;792
2020-11-27;10;891;880
2020-11-27;11;956;946
2020-11-27;12;976;961
2020-11-27;13;1528;1504
2020-11-27;14;1517;1494
2020-11-27;15;1325;1298
2020-11-27;16;1067;1054
2020-11-27;17;1143;1125
2020-11-27;18;1267;1251
2020-11-27;19;1070;1055
2020-11-27;20;556;553
2020-11-27;21;308;306
2020-11-27;22;156;154
2020-11-27;23;55;55
2020-11-28;0;17;17
2020-11-28;1;1;1
2020-11-28;2;1;1
2020-11-28;6;28;27
2020-11-28;7;424;418
2020-11-28;8;486;482
2020-11-28;9;453;448
2020-11-28;10;650;641
2020-11-28;11;799;789
2020-11-28;12;1016;1004
2020-11-28;13;1369;1353
2020-11-28;14;1343;1325
